text@mg1968f	@mg1968f	142.265	143.23	мм //
text@mg1968f	@mg1968f	253.22	254.945	а / всё / а ты его потом показывал //
text@mg1968f	@mg1968f	273.325	275.05	испугаться успели ? //
text@mg1968f	@mg1968f	287.28	289.9	что значит осторожно / в твоём понимании ? //
text@mg1968f	@mg1968f	290.466	292.2	то есть без спасжилета плывёшь //
text@mg1968f	@mg1968f	308.175	309.425	ага / заранее всё //
text@mg1968f	@mg1968f	316.1	321.275	вот мне интересно / почему вы их переносите / там что / нельзя провести / ээ / на бечеве ? //
text@mg1968f	@mg1968f	321.475	322.475	#нрзб# //
text@mg1968f	@mg1968f	323.325	324.35	да то есть вообще //
text@mg1968f	@mg1968f	325.15	327.075	мм / да // это #нрзб# //
text@mg1968f	@mg1968f	329.094	329.694	мм //
text@mg1968f	@mg1968f	339.572	351.175	понятно // а вот ещё интересно / почему / когда ты идёшь и тащишь лодку / бечевой / вот // в этом / в руке просто // а почему не при... / петля через // ээ / плечо
text@mg1968f	@mg1968f	351.511	354.95	ну то есть / сверху // то есть вот так вот не //
text@mg1968f	@mg1968f	357.375	360.325	ну вот так вот идти / и как-то за собой // нормально ? //
text@mg1968f	@mg1968f	364.538	365.888	ну это понятно //
text@mg1968f	@mg1968f	366.975	368.875	ну это даже не обсуждается / да //
text@mg1968f	@mg1968f	374.55	375.1	мм //
text@mg1968f	@mg1968f	404.15	405.475	вы это снимали ? //
text@mg1968f	@mg1968f	406.775	408.95	#одновременно#
text@mg1968f	@mg1968f	417.563	420.0	то есть а здесь вы вдвоём / вот так вот //
text@mg1968f	@mg1968f	454.322	455.922	а Нина страхует //
text@mg1968f	@mg1968f	458.95	460.9	ну а может помочь ? //
text@mg1968f	@mg1968f	462.425	463.25	#смеётся# //
text@mg1968f	@mg1968f	465.65	472.7	Нин / а что для вас самое сложное было / вот в этом путешествии / были какие-то моменты ? // вот / физически сложные //
text@mg1968f	@mg1968f	474.225	478.6	вообще ничего ? // всё // как / ну какие-то может //
text@mg1968f	@mg1968f	507.525	508.225	мм //
words@ne1960f	@ne1960f	193.051	193.349	нам
words@ne1960f	@ne1960f	193.349	193.647	эвенки
